date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier,consumption_repaired,repair_action,model_signal,obs_to_model_ratio,local_scale,demand_lag_1,demand_lag_2,demand_lag_7,demand_lag_14,demand_lag_365,temp_lag_1,temp_lag_2,demand_roll7_mean,demand_roll7_std,demand_roll30_mean,temp_roll7_mean,month_sin,month_cos,doy_sin,doy_cos,dow_sin,dow_cos,temp_x_month,temp_above_95,temp_above_80,year_index
2023-10-04,85254183.0,85254183.0,88.8,88729295.0,-3146292.0,621230.0,0.0,0.0,0.0,0.0,-950051.0,277,2,10,2023,0,0,0,0,CLEAN,1.043874,85254183.0,NONE,86204233.0,0.9889790794844147,0.9889790794844147,83546061.0,86986718.0,88645261.0,87806845.0,83454981.0,80.3,88.7,87730352.14285715,2739438.0868518497,90400507.76666667,85.97142857142856,-0.8660254037844386,0.5000000000000001,-0.9986126020839734,0.052658056924614005,0.9749279121818236,-0.22252093395631434,888.0,0.0,8.799999999999997,1.754962354551677
2023-10-05,87367278.0,87367278.0,93.8,88735113.0,-3376589.0,981369.0,0.0,0.0,0.0,0.0,1027385.0,278,3,10,2023,0,0,0,0,CLEAN,1.043943,87367278.0,NONE,86339893.0,1.0118993082375027,1.0118993082375027,85254183.0,83546061.0,88531363.0,89407293.0,82296792.0,88.8,80.3,87245912.42857143,2848353.581161251,90023782.36666666,86.22857142857143,-0.8660254037844386,0.5000000000000001,-0.9975590477788613,0.06982797572987089,0.43388373911755823,-0.900968867902419,938.0,0.0,13.799999999999997,1.757700205338809
2023-10-06,85182454.0,85182454.0,86.0,88740931.0,-3609097.0,422901.0,0.0,0.0,0.0,0.0,-372282.0,279,4,10,2023,0,0,0,0,CLEAN,1.044011,85182454.0,NONE,85554735.0,0.9956486219026919,0.9956486219026919,87367278.0,85254183.0,86092817.0,88425300.0,83899954.0,93.8,88.8,87079614.57142857,2794264.07512468,89867152.6,87.22857142857143,-0.8660254037844386,0.5000000000000001,-0.9962102997023297,0.0869772313136861,-0.433883739117558,-0.9009688679024191,860.0,0.0,6.0,1.7604380561259412
2023-10-07,88024625.0,88024625.0,83.6,88746749.0,-3843932.0,253595.0,0.0,0.0,0.0,3549870.0,-681657.0,280,5,10,2023,0,0,0,1,CLEAN,1.044079,88024625.0,NONE,88706282.0,0.9923155724190988,0.9923155724190988,85182454.0,87367278.0,87804950.0,92412342.0,82745494.0,86.0,93.8,86949562.71428572,2868057.551641752,89647083.86666666,87.1,-0.8660254037844386,0.5000000000000001,-0.9945667569706337,0.1041007489354256,-0.9749279121818236,-0.2225209339563146,836.0,0.0,3.5999999999999943,1.7631759069130732
2023-10-08,90370570.0,90370570.0,84.0,88752567.0,-4081208.0,284131.0,0.0,0.0,0.0,3550103.0,1864978.0,281,6,10,2023,0,0,0,1,CLEAN,1.044148,90370570.0,NONE,88505593.0,1.021071854747078,1.021071854747078,88024625.0,85182454.0,92505295.0,92741757.0,88445549.0,83.6,86.0,86980944.85714285,2880153.4205243066,89567982.4,87.21428571428571,-0.8660254037844386,0.5000000000000001,-0.9926289059345095,0.121193461470736,-0.7818314824680299,0.6234898018587334,840.0,0.0,4.0,1.7659137577002053
2023-10-09,83517037.0,83517037.0,86.7,88758385.0,-4321032.0,474018.0,0.0,0.0,0.0,0.0,-1394333.0,282,0,10,2023,0,0,0,0,CLEAN,1.044216,83517037.0,NONE,84911371.0,0.9835789484543831,0.9835789484543831,90370570.0,88024625.0,86986718.0,89130707.0,86540898.0,84.0,83.6,86675984.14285715,2239486.8907090626,89524103.5,86.45714285714287,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,0.0,1.0,867.0,0.0,6.700000000000003,1.7686516084873374
2023-10-10,83137985.0,83137985.0,76.9,88764203.0,-4563506.0,0.0,0.0,0.0,0.0,0.0,-1062712.0,283,1,10,2023,0,0,0,0,CLEAN,1.044285,83137985.0,NONE,84200697.0,0.9873788218166413,0.9873788218166413,83517037.0,90370570.0,83546061.0,87499812.0,80971223.0,86.7,84.0,86180315.42857143,2525021.0693208124,89150816.53333333,86.17142857142858,-0.8660254037844386,0.5000000000000001,-0.9878726596350429,0.15526624985999563,0.7818314824680298,0.6234898018587336,769.0,0.0,0.0,1.7713894592744694
2023-10-11,84537520.0,84537520.0,84.2,88770021.0,-4808727.0,294755.0,0.0,0.0,0.0,0.0,281472.0,284,2,10,2023,0,0,0,0,CLEAN,1.044353,84537520.0,NONE,84256049.0,1.0033406622235514,1.0033406622235514,83137985.0,83517037.0,85254183.0,88645261.0,83158636.0,76.9,86.7,86122018.85714285,2599585.7687192247,88843078.06666666,85.6857142857143,-0.8660254037844386,0.5000000000000001,-0.9850556718215013,0.172236243027682,0.9749279121818236,-0.22252093395631434,842.0,0.0,4.200000000000003,1.7741273100616017
2023-10-12,84350093.0,84350093.0,81.6,88775838.0,-5056787.0,111096.0,0.0,0.0,0.0,0.0,519944.0,285,3,10,2023,0,0,0,0,CLEAN,1.044422,84350093.0,NONE,83830147.0,1.0062023749045794,1.0062023749045794,84537520.0,83137985.0,87367278.0,88531363.0,80709586.0,84.2,76.9,86019638.42857143,2653023.5047905794,88661059.16666667,85.02857142857142,-0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093,0.43388373911755823,-0.900968867902419,816.0,0.0,1.5999999999999943,1.7768651608487338
2023-10-13,84855531.0,84855531.0,90.1,88781656.0,-5307770.0,720653.0,0.0,0.0,0.0,0.0,660992.0,286,4,10,2023,0,0,0,0,CLEAN,1.04449,84855531.0,NONE,84194539.0,1.0078507704638657,1.0078507704638657,84350093.0,84537520.0,85182454.0,86092817.0,80752857.0,81.6,84.2,85588612.0,2642661.7058854694,88415363.7,83.28571428571429,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,-0.433883739117558,-0.9009688679024191,901.0,0.0,10.099999999999994,1.7796030116358659
2023-10-14,333497727.0,88110364.0,81.7,88787474.0,-5561757.0,119550.0,0.0,0.0,0.0,3551499.0,1213598.0,287,5,10,2023,0,0,0,1,UNIT_ERROR,1.044559,88110363.80449142,UNIT_CORRECTED,86896766.0,1.0139659720419447,1.0139659720419447,84855531.0,84350093.0,88024625.0,87804950.0,81846608.0,90.1,81.6,85541908.71428572,2653900.9151260816,88200166.13333334,83.87142857142858,-0.8660254037844386,0.5000000000000001,-0.9748595108374125,0.22282040779479959,-0.9749279121818236,-0.2225209339563146,817.0,0.0,1.7000000000000028,1.782340862422998
2023-10-15,87406670.0,87406670.0,88.7,88793292.0,-5818821.0,615980.0,0.0,0.0,0.0,3551732.0,264487.0,288,6,10,2023,0,0,0,1,CLEAN,1.044627,87406670.0,NONE,87142183.0,1.0030351202012004,1.0030351202012004,88110363.80449142,84855531.0,90370570.0,92505295.0,83936137.0,81.7,90.1,85554157.11492734,2667432.337025847,88164984.82681638,83.60000000000001,-0.8660254037844386,0.5000000000000001,-0.9708824104813836,0.23955655912092708,-0.7818314824680299,0.6234898018587334,887.0,0.0,8.700000000000003,1.78507871321013
2023-10-16,745235797.0,83371934.0,77.2,88799110.0,-6079029.0,0.0,0.0,0.0,0.0,0.0,651853.0,289,0,10,2023,0,0,0,0,OUTLIER_HIGH,1.044695,196891888.24306473,UNIT_CORRECTED,82720081.0,2.3802187553837713,2.3802187553837713,87406670.0,88110363.80449142,83517037.0,86986718.0,85369764.0,88.7,81.7,85130742.82921305,1900446.6555744137,88053674.32681638,84.27142857142857,-0.8660254037844386,0.5000000000000001,-0.9666180104000972,0.2562218218071163,0.0,1.0,772.0,0.0,0.0,1.787816563997262
2023-10-17,82371271.0,82371271.0,83.6,88804928.0,-6342440.0,254069.0,0.0,0.0,0.0,0.0,-345286.0,290,1,10,2023,0,0,0,0,CLEAN,1.044764,82371271.0,NONE,82716557.0,0.9958256724829588,0.9958256724829588,196891888.24306473,87406670.0,83137985.0,83546061.0,79505293.0,77.2,88.7,101327150.14965089,42176918.03982813,91451501.26825187,82.91428571428571,-0.8660254037844386,0.5000000000000001,-0.9620675724981452,0.27281126433401914,0.7818314824680298,0.6234898018587336,836.0,0.0,3.5999999999999943,1.7905544147843941
2023-10-18,82435241.0,82435241.0,82.1,88810746.0,-6609109.0,150080.0,0.0,0.0,0.0,0.0,83524.0,291,2,10,2023,0,0,0,0,CLEAN,1.044832,82435241.0,NONE,82351717.0,1.0010142350766045,1.0010142350766045,82371271.0,196891888.24306473,84537520.0,85254183.0,79431300.0,83.6,77.2,101217619.5782223,42232985.01349908,91040188.76825187,83.87142857142858,-0.8660254037844386,0.5000000000000001,-0.957232443323312,0.28931997761869527,0.9749279121818236,-0.22252093395631434,821.0,0.0,2.0999999999999943,1.7932922655715264
2023-10-19,310675618.0,82080744.0,77.0,88816564.0,-6879082.0,0.0,0.0,0.0,0.0,0.0,143262.0,292,3,10,2023,0,0,0,0,UNIT_ERROR,1.044901,82080744.51783355,UNIT_CORRECTED,81937482.0,1.001748436909906,1.001748436909906,82435241.0,82371271.0,84350093.0,87367278.0,79162945.0,82.1,83.6,100917294.00679374,42378592.85432702,90804993.90158519,83.57142857142857,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,0.43388373911755823,-0.900968867902419,770.0,0.0,0.0,1.7960301163586585
2023-10-20,82009798.0,82009798.0,80.7,88822382.0,-7152397.0,53230.0,0.0,0.0,0.0,0.0,286583.0,293,4,10,2023,0,0,0,0,CLEAN,1.044969,82009798.0,NONE,81723215.0,1.0035067514169627,1.0035067514169627,82080744.51783355,82435241.0,84855531.0,85182454.0,79358141.0,77.0,82.1,100593101.36648425,42534845.58815911,90580999.18551299,82.91428571428571,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,-0.433883739117558,-0.9009688679024191,807.0,0.0,0.7000000000000028,1.7987679671457906
2023-10-21,86300482.0,86300482.0,84.5,88828200.0,-7429088.0,318893.0,0.0,0.0,0.0,3553128.0,1029350.0,294,5,10,2023,0,0,0,1,CLEAN,1.045038,86300482.0,NONE,85271133.0,1.0120714826200328,1.0120714826200328,82009798.0,82080744.51783355,88110363.80449142,88024625.0,80882743.0,80.7,77.0,100186568.08076997,42723509.71271596,90387764.28551298,81.57142857142857,-0.8660254037844386,0.5000000000000001,-0.9410336347451197,0.3383130181923076,-0.9749279121818236,-0.2225209339563146,845.0,0.0,4.5,1.8015058179329226
2023-10-22,85417937.0,85417937.0,77.9,88834018.0,-7709179.0,0.0,0.0,0.0,0.0,3553361.0,739737.0,295,6,10,2023,0,0,0,1,CLEAN,1.045106,85417937.0,NONE,84678200.0,1.0087358611779655,1.0087358611779655,86300482.0,82009798.0,87406670.0,90370570.0,83471846.0,84.5,80.7,99928013.53727119,42814153.45574329,90284203.91884632,81.97142857142856,-0.8660254037844386,0.5000000000000001,-0.9350748843515574,0.3544502230989869,-0.7818314824680299,0.6234898018587334,779.0,0.0,0.0,1.8042436687200547
2023-10-23,80906073.0,80906073.0,72.1,88839836.0,-7992686.0,0.0,0.0,0.0,0.0,0.0,58923.0,296,0,10,2023,0,0,0,0,CLEAN,1.045175,80906073.0,NONE,80847150.0,1.0007288197543143,1.0007288197543143,85417937.0,86300482.0,196891888.24306473,83517037.0,84607505.0,77.9,84.5,99643908.82298549,42917563.78125774,90183958.48551299,80.42857142857143,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,0.0,1.0,721.0,0.0,0.0,1.8069815195071868
2023-10-24,79487724.0,79487724.0,78.3,88845654.0,-8279620.0,0.0,0.0,0.0,0.0,0.0,-1078310.0,297,1,10,2023,0,0,0,0,CLEAN,1.045243,79487724.0,NONE,80566034.0,0.9866158237353473,0.9866158237353473,80906073.0,85417937.0,82371271.0,83137985.0,81590207.0,72.1,77.9,83074506.6454048,1984315.8306249168,89800416.18551299,79.7,-0.8660254037844386,0.5000000000000001,-0.9223291176290545,0.3864052261209853,0.7818314824680298,0.6234898018587336,783.0,0.0,0.0,1.809719370294319
2023-10-25,80371681.0,80371681.0,74.4,88851472.0,-8569981.0,0.0,0.0,0.0,0.0,0.0,90190.0,298,2,10,2023,0,0,0,0,CLEAN,1.045311,80371681.0,NONE,80281491.0,1.0011234220849237,1.0011234220849237,79487724.0,80906073.0,82435241.0,84537520.0,77021888.0,78.3,72.1,82662571.35969052,2408585.01023265,89358615.08551298,78.94285714285715,-0.8660254037844386,0.5000000000000001,-0.9155458729775467,0.40221356823680365,0.9749279121818236,-0.22252093395631434,744.0,0.0,0.0,1.8124572210814511
2023-10-26,79956183.0,79956183.0,76.2,88857290.0,-8863763.0,0.0,0.0,0.0,0.0,0.0,-37344.0,299,3,10,2023,0,0,0,0,CLEAN,1.04538,79956183.0,NONE,79993527.0,0.9995331622269887,0.9995331622269887,80371681.0,79487724.0,82080744.51783355,84350093.0,78173426.0,74.4,78.3,82367777.07397623,2562416.319302321,89066647.55217965,77.84285714285714,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,0.43388373911755823,-0.900968867902419,762.0,0.0,0.0,1.8151950718685832
2023-10-27,79959657.0,79959657.0,76.9,88863107.0,-9160952.0,0.0,0.0,0.0,0.0,0.0,257501.0,300,4,10,2023,0,0,0,0,CLEAN,1.045448,79959657.0,NONE,79702155.0,1.0032308034832935,1.0032308034832935,79956183.0,80371681.0,82009798.0,84855531.0,76267181.0,76.2,74.4,82064268.28571428,2722879.589639317,88815193.25217965,77.72857142857143,-0.8660254037844386,0.5000000000000001,-0.9011686968561569,0.4334685453485363,-0.433883739117558,-0.9009688679024191,769.0,0.0,0.0,1.8179329226557153
2023-10-28,85903531.0,85903531.0,69.9,88868925.0,-9461525.0,0.0,0.0,0.0,0.0,3554757.0,2941373.0,301,5,10,2023,0,0,0,1,CLEAN,1.045517,85903531.0,NONE,82962157.0,1.0354544060372008,1.0354544060372008,79959657.0,79956183.0,86300482.0,88110363.80449142,76718784.0,76.9,76.2,81771391.0,2837558.266026272,88525673.11884633,77.18571428571428,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,-0.9749279121818236,-0.2225209339563146,699.0,0.0,0.0,1.8206707734428473
2023-10-29,81966029.0,81966029.0,69.9,88874743.0,-9765451.0,0.0,0.0,0.0,0.0,3554990.0,-698253.0,302,6,10,2023,0,0,0,1,CLEAN,1.045585,81966029.0,NONE,82664282.0,0.9915531474645846,0.9915531474645846,85903531.0,79959657.0,85417937.0,87406670.0,79869221.0,69.9,76.9,81714683.71428572,2734039.354694546,88438078.71884632,75.10000000000001,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,-0.7818314824680299,0.6234898018587334,699.0,0.0,0.0,1.8234086242299794
2023-10-30,79370868.0,79370868.0,77.9,88880561.0,-10072692.0,0.0,0.0,0.0,0.0,0.0,562999.0,303,0,10,2023,0,0,0,0,CLEAN,1.045654,79370868.0,NONE,78807869.0,1.0071439439632608,1.0071439439632608,81966029.0,85903531.0,80906073.0,196891888.24306473,79019528.0,69.9,69.9,81221554.0,2217230.942220006,88300519.11884633,73.95714285714287,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,0.0,1.0,779.0,0.0,0.0,1.8261464750171115
2023-10-31,79927754.0,79927754.0,73.4,88886379.0,-10383201.0,0.0,0.0,0.0,0.0,0.0,1424576.0,304,1,10,2023,0,0,0,0,CLEAN,1.045722,79927754.0,NONE,78503178.0,1.0181467303145357,1.0181467303145357,79370868.0,81966029.0,79487724.0,82371271.0,75258722.0,77.9,69.9,81002239.0,2326853.928644369,88019383.05217965,74.78571428571429,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,0.7818314824680298,0.6234898018587336,734.0,0.0,0.0,1.8288843258042438
2023-11-01,78325950.0,78325950.0,65.3,88892197.0,-10696922.0,0.0,0.0,0.0,0.0,0.0,130674.0,305,2,11,2023,0,0,0,0,CLEAN,1.045791,78325950.0,NONE,78195275.0,1.0016711367790445,1.0016711367790445,79927754.0,79370868.0,80371681.0,82435241.0,76139478.0,73.4,77.9,81065100.42857143,2284680.7452782933,87600131.68551299,74.08571428571429,-0.5000000000000004,0.8660254037844384,-0.8605996962501181,0.5092820071573356,0.9749279121818236,-0.22252093395631434,718.3,0.0,0.0,1.8316221765913758
2023-11-02,81001672.0,81001672.0,78.3,88898015.0,-11013790.0,0.0,0.0,0.0,0.0,0.0,3117447.0,306,3,11,2023,0,0,0,0,CLEAN,1.045859,81001672.0,NONE,77884225.0,1.0400266806275598,1.0400266806275598,78325950.0,79927754.0,79956183.0,82080744.51783355,74440069.0,65.3,73.4,80772853.14285715,2508081.998973278,87311439.41884632,72.78571428571429,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,0.43388373911755823,-0.900968867902419,861.3,0.0,0.0,1.834360027378508
2023-11-03,77065961.0,77065961.0,75.8,88903833.0,-11333735.0,0.0,0.0,0.0,0.0,0.0,-504137.0,307,4,11,2023,0,0,0,0,CLEAN,1.045927,77065961.0,NONE,77570098.0,0.993500884838382,0.993500884838382,81001672.0,78325950.0,79959657.0,82009798.0,76813469.0,78.3,65.3,80922208.71428572,2482341.3081731144,87226626.45217966,73.08571428571429,-0.5000000000000004,0.8660254037844384,-0.8425720899866032,0.5385835804920232,-0.433883739117558,-0.9009688679024191,833.8,0.0,0.0,1.83709787816564
2023-11-04,81241582.0,81241582.0,71.4,88909651.0,-11656675.0,0.0,0.0,0.0,0.0,3556386.0,432220.0,308,5,11,2023,0,0,0,1,CLEAN,1.045996,81241582.0,NONE,80809362.0,1.0053486376986864,1.0053486376986864,77065961.0,81001672.0,85903531.0,86300482.0,74213118.0,75.8,78.3,80508823.57142857,2878658.249905355,86953685.71884632,72.92857142857143,-0.5000000000000004,0.8660254037844384,-0.8331829385891785,0.5529974600700271,-0.9749279121818236,-0.2225209339563146,785.4000000000001,0.0,0.0,1.839835728952772
2023-11-05,79424174.0,79424174.0,68.6,88915469.0,-11982521.0,0.0,0.0,0.0,0.0,3556619.0,-1065393.0,309,6,11,2023,0,0,0,1,CLEAN,1.046064,79424174.0,NONE,80489567.0,0.986763588876059,0.986763588876059,81241582.0,77065961.0,81966029.0,85417937.0,82224973.0,71.4,75.8,79842830.85714285,1734420.2933965456,86749495.85217966,73.14285714285714,-0.5000000000000004,0.8660254037844384,-0.8235472349556007,0.5672476988027229,-0.7818314824680299,0.6234898018587334,754.5999999999999,0.0,0.0,1.842573579739904
2023-11-06,76141240.0,76141240.0,76.8,88921287.0,-12311176.0,0.0,0.0,0.0,0.0,0.0,-468870.0,310,0,11,2023,0,0,0,0,CLEAN,1.046133,76141240.0,NONE,76610111.0,0.9938797765219267,0.9938797765219267,79424174.0,81241582.0,79370868.0,80906073.0,77664793.0,68.6,71.4,79479708.71428572,1460227.2597465974,86557553.18551299,72.95714285714286,-0.5000000000000004,0.8660254037844384,-0.8136678304455991,0.5813300798152042,0.0,1.0,844.8,0.0,0.0,1.8453114305270362
2023-11-07,76616624.0,76616624.0,74.5,88927105.0,-12642535.0,0.0,0.0,0.0,0.0,0.0,332055.0,311,1,11,2023,0,0,0,0,CLEAN,1.046201,76616624.0,NONE,76284570.0,1.0043528330827585,1.0043528330827585,76141240.0,79424174.0,79927754.0,79487724.0,74556694.0,76.8,68.6,79018333.28571428,1933780.3198740622,86161440.35217966,72.8,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,0.7818314824680298,0.6234898018587336,819.5,0.0,0.0,1.8480492813141685
2023-11-08,77243195.0,77243195.0,82.2,88932923.0,-12976484.0,157792.0,0.0,0.0,0.0,0.0,1128964.0,312,2,11,2023,0,0,0,0,CLEAN,1.04627,77243195.0,NONE,76114231.0,1.0148324956472332,1.0148324956472332,76616624.0,76141240.0,78325950.0,80371681.0,72456030.0,74.5,76.8,78545314.71428572,2074125.2545065996,85702975.48551299,72.95714285714286,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,0.9749279121818236,-0.22252093395631434,904.2,0.0,2.200000000000003,1.8507871321013005
2023-11-09,76051539.0,76051539.0,74.0,88938741.0,-13312900.0,0.0,0.0,0.0,0.0,0.0,425698.0,313,3,11,2023,0,0,0,0,CLEAN,1.046338,76051539.0,NONE,75625841.0,1.0056290018645875,1.0056290018645875,77243195.0,76616624.0,81001672.0,79956183.0,76041881.0,82.2,74.5,78390635.42857143,2132755.9842742733,85493847.41884632,75.37142857142855,-0.5000000000000004,0.8660254037844384,-0.7825970017677834,0.6225286602431057,0.43388373911755823,-0.900968867902419,814.0,0.0,0.0,1.8535249828884326
2023-11-10,76972776.0,76972776.0,73.4,88944559.0,-13651653.0,0.0,0.0,0.0,0.0,0.0,1679871.0,314,4,11,2023,0,0,0,0,CLEAN,1.046407,76972776.0,NONE,75292906.0,1.022311132472427,1.022311132472427,76051539.0,77243195.0,77065961.0,79959657.0,74953235.0,74.0,82.2,77683473.57142857,1934132.1658640057,85257632.55217965,74.75714285714285,-0.5000000000000004,0.8660254037844384,-0.7717727365467837,0.6358984534680745,-0.433883739117558,-0.9009688679024191,807.4000000000001,0.0,0.0,1.8562628336755647
2023-11-11,78389078.0,78389078.0,70.8,88950376.0,-13992606.0,0.0,0.0,0.0,0.0,3558015.0,-126708.0,315,5,11,2023,0,0,0,1,CLEAN,1.046475,78389078.0,NONE,78515785.0,0.9983862225920559,0.9983862225920559,76972776.0,76051539.0,81241582.0,85903531.0,73554980.0,73.4,74.0,77670161.42857143,1939404.2117924043,85005474.41884632,74.41428571428571,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,-0.9749279121818236,-0.2225209339563146,778.8,0.0,0.0,1.8590006844626967
2023-11-12,77735605.0,77735605.0,74.4,88956194.0,-14335611.0,0.0,0.0,0.0,0.0,3558248.0,-443227.0,316,6,11,2023,0,0,0,1,CLEAN,1.046543,77735605.0,NONE,78178831.0,0.9943306136158521,0.9943306136158521,78389078.0,76972776.0,79424174.0,81966029.0,74558365.0,70.8,73.4,77262660.85714285,1236064.4069624664,84806773.91884632,74.32857142857144,-0.5000000000000004,0.8660254037844384,-0.7494423368521953,0.6620696215153815,-0.7818314824680299,0.6234898018587334,818.4000000000001,0.0,0.0,1.8617385352498288
2023-11-14,74466794.0,74466794.0,75.4,88967830.0,-15027153.0,0.0,0.0,0.0,0.0,0.0,526117.0,318,1,11,2023,0,0,0,0,CLEAN,1.04668,74466794.0,NONE,73940677.0,1.0071153933307915,1.0071153933307915,74335203.78105755,77735605.0,76616624.0,79927754.0,70714962.0,73.2,74.4,76763431.54015109,1309356.0262811598,84110271.05139853,74.64285714285714,-0.5000000000000004,0.8660254037844384,-0.7262249146041543,0.6874571793269664,0.7818314824680298,0.6234898018587336,829.4000000000001,0.0,0.0,1.8672142368240932
2023-11-15,72638065.0,72638065.0,67.9,88973648.0,-15375359.0,0.0,0.0,0.0,0.0,0.0,-960223.0,319,2,11,2023,0,0,0,0,CLEAN,1.046749,72638065.0,NONE,73598289.0,0.9869531749576407,0.9869531749576407,74466794.0,74335203.78105755,77243195.0,78325950.0,73746795.0,75.4,73.2,76456312.9687225,1574760.1954966416,83678941.85139853,74.77142857142857,-0.5000000000000004,0.8660254037844384,-0.7142921172691032,0.699847677146407,0.9749279121818236,-0.22252093395631434,746.9000000000001,0.0,0.0,1.8699520876112252
2023-11-16,72327883.0,72327883.0,67.9,88979466.0,-15724954.0,0.0,0.0,0.0,0.0,0.0,-926628.0,320,3,11,2023,0,0,0,0,CLEAN,1.046817,72327883.0,NONE,73254512.0,0.9873505539153684,0.9873505539153684,72638065.0,74466794.0,76051539.0,81001672.0,72560501.0,67.9,75.4,75798437.2544368,2074023.8294717418,79537147.74329637,72.72857142857143,-0.5000000000000004,0.8660254037844384,-0.7021479494046978,0.7120310787787131,0.43388373911755823,-0.900968867902419,746.9000000000001,0.0,0.0,1.8726899383983573
2023-11-17,71651260.0,71651260.0,67.4,88985284.0,-16075754.0,0.0,0.0,0.0,0.0,0.0,-1258270.0,321,4,11,2023,0,0,0,0,CLEAN,1.046886,71651260.0,NONE,72909530.0,0.9827420366034454,0.9827420366034454,72327883.0,72638065.0,76972776.0,77065961.0,71897581.2332029,67.9,67.9,75266486.39729394,2442994.5220901747,79202368.14329638,71.85714285714286,-0.5000000000000004,0.8660254037844384,-0.6897960046655887,0.7240037789593305,-0.433883739117558,-0.9009688679024191,741.4000000000001,0.0,0.0,1.8754277891854894
2023-11-18,77373375.0,77373375.0,72.1,88991102.0,-16427566.0,0.0,0.0,0.0,0.0,3559644.0,1250195.0,322,5,11,2023,0,0,0,1,CLEAN,1.046954,77373375.0,NONE,76123180.0,1.0164233154736835,1.0164233154736835,71651260.0,72327883.0,78389078.0,81241582.0,71556502.80834837,67.4,67.9,74506269.82586537,2643301.8006790834,78842902.10996303,71.00000000000001,-0.5000000000000004,0.8660254037844384,-0.6772399381909491,0.7357622347736527,-0.9749279121818236,-0.2225209339563146,793.0999999999999,0.0,0.0,1.8781656399726214
2023-11-19,75290179.0,75290179.0,74.6,88996920.0,-16780191.0,0.0,0.0,0.0,0.0,3559877.0,-486427.0,323,6,11,2023,0,0,0,1,CLEAN,1.047023,75290179.0,NONE,75776606.0,0.9935807761039073,0.9935807761039073,77373375.0,71651260.0,77735605.0,79424174.0,74725100.91811818,72.1,67.4,74361169.39729394,2412432.3920979607,78685989.79270193,71.1857142857143,-0.5000000000000004,0.8660254037844384,-0.6644834655228552,0.7473029667054297,-0.7818314824680299,0.6234898018587334,820.5999999999999,0.0,0.0,1.8809034907597535
2023-11-20,72039348.0,72039348.0,66.4,89002738.0,-17133424.0,0.0,0.0,0.0,0.0,0.0,170034.0,324,0,11,2023,0,0,0,0,CLEAN,1.047091,72039348.0,NONE,71869314.0,1.0023658775983308,1.0023658775983308,75290179.0,77373375.0,74335203.78105755,76141240.0,74382855.67925192,74.6,72.1,74011822.82586537,1980779.4044680062,78462002.49270193,71.21428571428571,-0.5000000000000004,0.8660254037844384,-0.6515303615068021,0.75862255966641,0.0,1.0,730.4000000000001,0.0,0.0,1.8836413415468858
2023-11-21,71436713.0,71436713.0,66.2,89008556.0,-17487051.0,0.0,0.0,0.0,0.0,0.0,-84792.0,325,1,11,2023,0,0,0,0,CLEAN,1.047159,71436713.0,NONE,71521505.0,0.9988144544777127,0.9988144544777127,72039348.0,75290179.0,74466794.0,76616624.0,70529271.06951608,66.4,74.6,73683843.42857143,2104519.366986742,77986631.35936859,70.24285714285715,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.769717664006921,0.7818314824680298,0.6234898018587336,728.2,0.0,0.0,1.8863791923340179
2023-11-22,72150221.0,72150221.0,68.8,89014374.0,-17840853.0,0.0,0.0,0.0,0.0,0.0,976700.0,326,2,11,2023,0,0,0,0,CLEAN,1.047228,72150221.0,NONE,71173521.0,1.0137228000845988,1.0137228000845988,71436713.0,72039348.0,72638065.0,77243195.0,70186226.73984179,66.2,66.4,73250974.71428572,2224820.8502855715,77520590.5593686,68.92857142857143,-0.5000000000000004,0.8660254037844384,-0.6250496486104377,0.7805849965070866,0.9749279121818236,-0.22252093395631434,756.8,0.0,0.0,1.88911704312115
